resource_id,resource_volume,topic_name,topic_type,topic_volume,document_mapped_probability
A_Course_in_Machine_Learning_ciml-v0_99-ch02-limits-of-learning.txt,469.1295166015625,score,Generic,456.29754638671875,0.00011432606680940723
A_Course_in_Machine_Learning_ciml-v0_99-ch02-limits-of-learning.txt,469.1295166015625,table,Generic,419.91754150390625,9.464704027673811e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch03-geometry-and-nearest-neighbors.txt,365.22808837890625,scheme,Relevant,435.79583740234375,0.0001736780364514026
A_Course_in_Machine_Learning_ciml-v0_99-ch03-geometry-and-nearest-neighbors.txt,365.22808837890625,converge,Marker,494.2204895019531,9.20934045675478e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch03-geometry-and-nearest-neighbors.txt,365.22808837890625,count,Marker,503.5558776855469,8.35381158378911e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch03-geometry-and-nearest-neighbors.txt,365.22808837890625,play,Marker,449.36627197265625,8.299689832332628e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch03-geometry-and-nearest-neighbors.txt,365.22808837890625,score,Generic,456.29754638671875,0.0001567266157385032
A_Course_in_Machine_Learning_ciml-v0_99-ch03-geometry-and-nearest-neighbors.txt,365.22808837890625,table,Generic,419.91754150390625,0.00012974915280666673
A_Course_in_Machine_Learning_ciml-v0_99-ch04-perceptron.txt,303.49298095703125,scheme,Relevant,435.79583740234375,0.0001338041950026994
A_Course_in_Machine_Learning_ciml-v0_99-ch04-perceptron.txt,303.49298095703125,converge,Marker,494.2204895019531,7.095015647915069e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch04-perceptron.txt,303.49298095703125,count,Marker,503.5558776855469,6.435903220761568e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch04-perceptron.txt,303.49298095703125,play,Marker,449.36627197265625,6.394207002093198e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch04-perceptron.txt,303.49298095703125,score,Generic,456.29754638671875,0.00012074456323241361
A_Course_in_Machine_Learning_ciml-v0_99-ch04-perceptron.txt,303.49298095703125,table,Generic,419.91754150390625,9.996071638244314e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch05-practical-issues.txt,330.90509033203125,scheme,Relevant,435.79583740234375,0.00013420978655564818
A_Course_in_Machine_Learning_ciml-v0_99-ch05-practical-issues.txt,330.90509033203125,converge,Marker,494.2204895019531,7.116522286139496e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch05-practical-issues.txt,330.90509033203125,count,Marker,503.5558776855469,6.455411936328253e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch05-practical-issues.txt,330.90509033203125,play,Marker,449.36627197265625,6.413589326749034e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch05-practical-issues.txt,330.90509033203125,score,Generic,456.29754638671875,0.00012111056801208864
