resource_id,X,Y,norm_X,norm_Y
Understanding_Machine_Learning_chapter_11-model-selection-validation.txt,402.99651541120375,409.0012817382812,29.174543834902956,3.9091038559422344
Deep_Learning_[18]part-3-deep-learning-research.txt,398.06891186612944,702.3547973632808,28.45211618168637,6.87227068043718
Understanding_Machine_Learning_chapter_18-decision-trees.txt,405.74513478303516,463.8001403808594,29.577514289854168,4.462627680614741
Understanding_Machine_Learning_chapter_2-a-gentle-start.txt,405.91254360005746,406.4568786621095,29.602057814450436,3.883402814768783
An_Introduction_to_Statistical_Learning_chapter_5-resampling-methods.txt,398.93696363017295,193.88226318359364,28.579379788231044,1.7361844766019559
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_9-moving-on-applications-and-beyond.txt,404.19414395042713,200.88229370117188,29.350126137152333,1.8068918555673927
Understanding_Machine_Learning_chapter_4-learning-via-uniform-convergence.txt,444.9864173945722,473.6909484863282,35.33061261583443,4.562534833195234
An_Introduction_to_Statistical_Learning_chapter_4-classification.txt,417.41600047514834,133.168472290039,31.2885602447154,1.1229138615155456
Deep_Learning_[25]part-3-chapter-19.txt,439.0800578363414,287.53570556640625,34.46469119263648,2.6821788441051138
Deep_Learning_[17]part-2-chapter-12.txt,438.93256001132613,257.26803588867176,34.443066785030304,2.3764448069562802
Deep_Learning_[24]part-3-chapter-18.txt,438.7228570146857,264.75085449218733,34.41232258202175,2.4520288332544173
Understanding_Machine_Learning_chapter_9-linear-predictors.txt,407.4732372400281,394.2551879882813,29.830868479391423,3.7601534140230437
Deep_Learning_[26]part-3-chapter-20.txt,438.6486215579423,154.0226898193358,34.40143904678804,1.3335625234276343
A_Course_in_Machine_Learning_ciml-v0_99-ch13-ensemble-methods.txt,438.63515650496623,518.3245849609376,34.3994649580585,5.013379646070077
Understanding_Machine_Learning_chapter_10-boosting.txt,407.4641887308543,338.953308105469,29.8295418927073,3.201548566721909
Understanding_Machine_Learning_chapter_12-convex-learning-problems.txt,442.5160454407869,354.86682128906256,34.968435546023464,3.362291124131945
Deep_Learning_[15]part-2-chapter-10.txt,438.0013747481138,145.96875000000017,34.30654728254622,1.2522095959595976
Deep_Learning_[22]part-3-chapter-16.txt,437.83619246721594,200.52168273925778,34.282330186659664,1.8032493205985636
Deep_Learning_[11]part-2-chapter-6.txt,437.6202785848371,242.49841308593747,34.25067541615773,2.227256697837752
A_Course_in_Machine_Learning_ciml-v0_99-ch16-expectation-maximization.txt,437.4406366008725,489.6923828125001,34.224338407567735,4.724165482954547
Deep_Learning_[14]part-2-chapter-9.txt,437.19081755315085,204.40391540527347,34.187712857901765,1.8424637919724594
Understanding_Machine_Learning_chapter_19-nearest-neighbor.txt,405.5438280586752,524.7855224609374,29.548001050177767,5.078641641019569
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_13-the-experimenter.txt,436.91160109505427,293.1727905273438,34.14677740343246,2.739119096235796
A_Course_in_Machine_Learning_ciml-v0_99-ch10-neural-networks.txt,436.0192836159279,450.6372680664062,34.01595624128483,4.329669374408144
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_17-tutorial-exercies.txt,404.9426796734683,175.05154418945324,29.459867698298417,1.545975193832861
Deep_Learning_[10]part-2-deep-network-modern-practices.txt,435.0063058829075,934.0446777343749,33.86744528261445,9.212572502367424
A_Course_in_Machine_Learning_ciml-v0_99-ch05-practical-issues.txt,424.2400612856154,330.9050903320312,32.289024302267464,3.1202534376972846
Deep_Learning_[16]part-2-chapter-11.txt,412.5713781078075,302.04370117187506,30.57829832215121,2.828724254261364
Deep_Learning_[5]part-1-basics.txt,434.7757689892664,1011.908386230469,33.833646657069686,9.999074608388575
An_Introduction_to_Statistical_Learning_chapter_8-tree-based-methods.txt,401.15027104002803,150.50955200195307,28.903869058384853,1.2980762828480108
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_14-the-command-line-interface.txt,404.23208618887315,287.9581298828125,29.35568878480197,2.6864457563920454
A_Course_in_Machine_Learning_ciml-v0_99-ch19-code-and-datasets.txt,430.8559725844839,633.167602539063,33.25897191063549,6.173410126657202
Understanding_Machine_Learning_chapter_13-regularization-stability.txt,415.8714161696724,376.1031494140625,31.062111342162034,3.5767994890309343
An_Introduction_to_Statistical_Learning_chapter_6-linear-model-selection-regularization.txt,399.7477261950461,22.579938888549798,28.698244321812005,0.0058579685712100765
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_12-the-knowledge-flow-interface.txt,397.4285221434871,333.59744262695284,28.358229723443404,3.147448915423766
Deep_Learning_[12]part-2-chapter-7.txt,413.95765595366817,254.98538208007793,30.781538181391173,2.353387697778565
Deep_Learning_[4]chapter-1-introduction.txt,429.6683319032671,215.41098022460938,33.0848539114199,1.9536462648950441
An_Introduction_to_Statistical_Learning_chapter_2-statistical-learning.txt,397.8753684136613,186.2178649902345,28.423741102221676,1.6587663130326715
Deep_Learning_[21]part-3-chapter-15.txt,428.5340436873238,251.6623229980468,32.918557827244406,2.319821444424715
Data_Mining_Practical_Machine_Learning_Tools_and_Techniques_chapter_8-ensemble-learning.txt,404.1178212834122,228.0263366699219,29.33893659953745,2.0810741077769888
Understanding_Machine_Learning_chapter_6-vc-dimension.txt,426.61798687292645,295.48797607421886,32.637647966052675,2.7625048088304935
Understanding_Machine_Learning_chapter_8-runtime-learning.txt,404.6383870895553,302.6127319335939,29.41525587527397,2.834472039733272
Deep_Learning_[9]part-1-chapter-5.txt,430.1212660946914,223.5810546875,33.1512578300751,2.036172269570707
Understanding_Machine_Learning_chapter_5-bias-complexity-tradeoff.txt,437.20887959832385,438.9338073730467,34.19036090391181,4.211452599727744
Deep_Learning_[13]part-2-chapter-8.txt,424.59215832706906,198.501708984375,32.34064465626614,1.7828455452967171
Deep_Learning_[20]part-3-chapter-14.txt,418.58877362204424,210.91793823242182,31.460498539774537,1.908262002347695
A_Course_in_Machine_Learning_ciml-v0_99-ch14-efficient-learning.txt,418.3952453675269,544.8104248046881,31.432125688455805,5.280913381865536
Deep_Learning_[19]part-3-chapter-13.txt,419.60481084310885,369.8499755859378,31.60945804483215,3.5136361170296744
Deep_Learning_[23]part-3-chapter-17.txt,420.743766513992,272.47052001953125,31.776438416712175,2.530005252722538
An_Introduction_to_Statistical_Learning_chapter_1-introduction.txt,426.5814879881163,377.97772216796835,32.63229692604768,3.5957345673532157
Deep_Learning_[7]part-1-chapter-3.txt,431.5251030956335,221.59506225585957,33.35707200745611,2.0161117399581774
Understanding_Machine_Learning_chapter_20-neural-networks.txt,420.13535114309894,314.59335327148455,31.687239664305533,2.955488416883682
An_Introduction_to_Statistical_Learning_chapter_9-support-vector-machines.txt,429.7281157254418,158.40438842773432,33.09361871685908,1.3778221053306496
Deep_Learning_[8]part-1-chapter-4.txt,441.1395206468058,327.6938171386717,34.766625565286624,3.0878163347340575
